Frame, Timestamp, HMD_x, HMD_y, HMD_z, HMD_rot_x, HMD_rot_y, HMD_rot_z, HandR_x, HandR_y, HandR_z, HandR_rot_x, HandR_rot_y, HandR_rot_z, HandL_x, HandL_y, HandL_z, HandL_rot_x, HandL_rot_y, HandL_rot_z, Velocity_HandR_x, Velocity_HandR_y, Velocity_HandR_z, Velocity_HandL_x, Velocity_HandL_y, Velocity_HandL_z, Distance
8462, 117.6023, 5.1467, 1.6199, 6.7388, 349.8675, 139.0394, 351.8641, 0.4056, 0.7725, -0.3585, 27.3143, 103.5843, 302.9266, -0.2062, 0.8367, -0.3194, 311.6571, 185.5916, 108.1004, -0.5661, 0.3000, 0.4532, -0.2038, -0.1501, -0.0886, 0.2507
8463, 117.6155, 5.1485, 1.6237, 6.7426, 346.5262, 136.4313, 350.6927, 0.3981, 0.7762, -0.3526, 26.4341, 101.7559, 302.3383, -0.2089, 0.8348, -0.3210, 311.0034, 185.8787, 108.4109, -0.5655, 0.2793, 0.4492, -0.2023, -0.1452, -0.1195, 0.2488
8464, 117.6283, 5.1496, 1.6268, 6.7464, 343.5226, 133.6580, 349.7024, 0.3864, 0.7859, -0.3439, 24.7048, 98.4548, 299.8353, -0.2118, 0.8325, -0.3235, 310.2870, 186.7090, 107.7612, -0.9166, 0.7527, 0.6740, -0.2281, -0.1796, -0.1966, 0.2477
8465, 117.6426, 5.1509, 1.6296, 6.7502, 340.7747, 131.1261, 348.7798, 0.3768, 0.7927, -0.3368, 23.0782, 95.7061, 298.2584, -0.2144, 0.8305, -0.3259, 309.4885, 187.6874, 107.0858, -0.6715, 0.4779, 0.5035, -0.1813, -0.1387, -0.1733, 0.2464
8466, 117.6565, 5.1515, 1.6314, 6.7539, 338.4210, 128.6030, 347.9836, 0.3685, 0.7980, -0.3304, 21.6193, 93.4152, 297.2853, -0.2167, 0.8288, -0.3283, 308.6221, 188.8083, 106.3912, -0.5998, 0.3838, 0.4555, -0.1649, -0.1230, -0.1708, 0.2458
8467, 117.6698, 5.1521, 1.6329, 6.7571, 336.4128, 126.1735, 347.3951, 0.3589, 0.7997, -0.3200, 20.0114, 90.2562, 294.9426, -0.2220, 0.8255, -0.3322, 307.3636, 192.6505, 103.4012, -0.7187, 0.1237, 0.7877, -0.3992, -0.2480, -0.2943, 0.2453
8468, 117.6845, 5.1525, 1.6342, 6.7598, 334.8122, 123.9146, 347.2492, 0.3503, 0.8023, -0.3116, 18.4767, 87.7077, 293.5148, -0.2265, 0.8227, -0.3358, 306.1550, 196.8052, 100.2048, -0.5848, 0.1802, 0.5723, -0.3018, -0.1889, -0.2410, 0.2449
8469, 117.6982, 5.1528, 1.6356, 6.7624, 333.4907, 121.9924, 347.4444, 0.3422, 0.8054, -0.3042, 17.0376, 85.5409, 292.5900, -0.2302, 0.8204, -0.3389, 304.9483, 201.5649, 96.5772, -0.5878, 0.2251, 0.5372, -0.2693, -0.1696, -0.2303, 0.2445
8470, 117.7115, 5.1528, 1.6369, 6.7643, 332.4614, 120.2826, 347.9183, 0.3356, 0.8078, -0.2933, 16.6991, 82.8881, 292.3299, -0.2392, 0.8175, -0.3422, 303.1714, 211.5511, 88.5169, -0.4972, 0.1820, 0.8191, -0.6811, -0.2154, -0.2491, 0.2445
8471, 117.7263, 5.1531, 1.6378, 6.7660, 331.3547, 118.9015, 348.3018, 0.3279, 0.8110, -0.2836, 15.8803, 80.3717, 292.0076, -0.2465, 0.8150, -0.3455, 302.3383, 219.1656, 82.3896, -0.5225, 0.2171, 0.6566, -0.4944, -0.1755, -0.2214, 0.2442
8472, 117.7401, 5.1533, 1.6384, 6.7677, 330.3850, 117.9653, 348.6600, 0.3203, 0.8143, -0.2752, 14.8978, 78.1166, 291.7119, -0.2523, 0.8127, -0.3485, 302.0040, 224.1197, 78.4366, -0.5487, 0.2379, 0.6113, -0.4172, -0.1609, -0.2141, 0.2440
8473, 117.7538, 5.1534, 1.6386, 6.7690, 329.6246, 117.2450, 348.7334, 0.3169, 0.8149, -0.2697, 16.9818, 76.2471, 293.5818, -0.2537, 0.8115, -0.3544, 303.2534, 235.3692, 69.8416, -0.2543, 0.0408, 0.3976, -0.1019, -0.0880, -0.4323, 0.2440
8474, 117.7679, 5.1535, 1.6387, 6.7702, 328.9590, 116.7101, 348.7617, 0.3119, 0.8165, -0.2637, 18.1399, 74.2284, 294.8074, -0.2557, 0.8102, -0.3591, 304.4778, 242.8914, 64.2125, -0.3521, 0.1160, 0.4280, -0.1432, -0.0946, -0.3376, 0.2438
8475, 117.7822, 5.1537, 1.6390, 6.7710, 328.5120, 116.3047, 348.8666, 0.3119, 0.8194, -0.2582, 20.0931, 73.7314, 297.1307, -0.2572, 0.8076, -0.3645, 305.0432, 245.6633, 62.2583, 0.0019, 0.2040, 0.3815, -0.1052, -0.1787, -0.3741, 0.2436
8476, 117.7954, 5.1540, 1.6392, 6.7716, 328.2087, 115.9300, 348.9799, 0.3096, 0.8224, -0.2522, 21.1120, 72.8363, 298.5617, -0.2592, 0.8053, -0.3692, 305.6609, 248.8496, 59.9741, -0.1783, 0.2231, 0.4520, -0.1522, -0.1736, -0.3544, 0.2433
8477, 117.8087, 5.1543, 1.6396, 6.7721, 328.0206, 115.6050, 349.1190, 0.3058, 0.8254, -0.2458, 21.6745, 71.7385, 299.5330, -0.2615, 0.8032, -0.3735, 306.3436, 252.1173, 57.6348, -0.2822, 0.2289, 0.4830, -0.1742, -0.1607, -0.3220, 0.2430
8478, 117.8235, 5.1545, 1.6399, 6.7722, 328.0050, 115.3882, 349.2651, 0.3014, 0.8284, -0.2394, 22.0044, 70.5385, 300.2600, -0.2639, 0.8012, -0.3774, 307.0907, 255.3195, 55.3630, -0.2969, 0.2030, 0.4374, -0.1626, -0.1336, -0.2644, 0.2428
8479, 117.8373, 5.1548, 1.6400, 6.7720, 327.9319, 115.3656, 349.4329, 0.2976, 0.8348, -0.2303, 21.0741, 70.3855, 300.8174, -0.2640, 0.7982, -0.3823, 306.9767, 252.9096, 58.0017, -0.2757, 0.4616, 0.6582, -0.0045, -0.2161, -0.3565, 0.2425
8480, 117.8504, 5.1550, 1.6400, 6.7713, 327.9054, 115.5101, 349.6350, 0.2931, 0.8400, -0.2219, 20.4308, 69.9876, 301.2612, -0.2648, 0.7956, -0.3869, 307.2339, 253.0127, 58.4197, -0.3461, 0.4005, 0.6407, -0.0661, -0.2035, -0.3471, 0.2423
8481, 117.8658, 5.1552, 1.6401, 6.7718, 327.8915, 115.9015, 349.7773, 0.2919, 0.8417, -0.2068, 19.8906, 70.6099, 302.0681, -0.2648, 0.7907, -0.3903, 307.3019, 249.4614, 61.3817, -0.0762, 0.1089, 0.9790, 0.0012, -0.3189, -0.2236, 0.2421
8482, 117.8795, 5.1554, 1.6399, 6.7710, 327.9355, 116.4340, 349.7772, 0.2891, 0.8441, -0.1947, 19.4189, 70.9363, 302.7766, -0.2655, 0.7865, -0.3939, 307.6123, 248.0286, 62.7402, -0.2042, 0.1758, 0.8821, -0.0494, -0.3022, -0.2602, 0.2419
8483, 117.8926, 5.1556, 1.6396, 6.7688, 328.0700, 117.1630, 349.5569, 0.2855, 0.8469, -0.1844, 18.9984, 71.0648, 303.4173, -0.2666, 0.7829, -0.3975, 307.9806, 247.9560, 63.0390, -0.2726, 0.2088, 0.7883, -0.0841, -0.2772, -0.2759, 0.2418
8484, 117.9068, 5.1556, 1.6395, 6.7676, 328.2795, 117.8829, 349.3465, 0.2824, 0.8492, -0.1765, 18.5971, 71.0571, 304.0404, -0.2677, 0.7800, -0.4006, 308.3546, 248.4945, 62.8548, -0.2246, 0.1659, 0.5565, -0.0793, -0.2055, -0.2207, 0.2417
8485, 117.9209, 5.1557, 1.6390, 6.7662, 328.4863, 118.6722, 349.0649, 0.2831, 0.8537, -0.1639, 17.6427, 71.9379, 305.2812, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, 0.0527, 0.3205, 0.8961, 19.0430, -55.4784, 24.5840, 0.2416
8486, 117.9355, 5.1558, 1.6386, 6.7646, 328.8151, 119.5864, 348.7930, 0.2818, 0.8576, -0.1529, 16.2183, 72.9401, 307.0982, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.0901, 0.2682, 0.7476, 0.0000, 0.0000, 0.0000, 0.2416
8487, 117.9484, 5.1556, 1.6381, 6.7629, 329.1419, 120.5152, 348.5578, 0.2855, 0.8586, -0.1425, 15.3674, 74.6459, 308.7138, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, 0.2885, 0.0722, 0.8119, 0.0000, 0.0000, 0.0000, 0.2417
8488, 117.9627, 5.1555, 1.6376, 6.7611, 329.5490, 121.5005, 348.2721, 0.2863, 0.8604, -0.1327, 14.5343, 76.0246, 310.1920, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, 0.0575, 0.1268, 0.6825, 0.0000, 0.0000, 0.0000, 0.2419
8489, 117.9776, 5.1552, 1.6371, 6.7593, 329.8716, 122.6287, 347.9267, 0.2857, 0.8627, -0.1233, 13.4874, 77.4586, 311.9454, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.0411, 0.1519, 0.6358, 0.0000, 0.0000, 0.0000, 0.2421
8490, 117.9909, 5.1549, 1.6366, 6.7575, 330.1726, 123.8368, 347.4322, 0.2849, 0.8643, -0.1166, 12.1194, 79.0190, 314.1069, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.0560, 0.1272, 0.4967, 0.0000, 0.0000, 0.0000, 0.2425
8491, 118.0044, 5.1546, 1.6360, 6.7557, 330.3951, 125.0708, 346.9007, 0.2872, 0.8648, -0.1081, 12.4231, 81.5571, 316.5446, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, 0.1707, 0.0344, 0.6338, 0.0000, 0.0000, 0.0000, 0.2427
8492, 118.0180, 5.1544, 1.6355, 6.7539, 330.6071, 126.2790, 346.3339, 0.2879, 0.8661, -0.0993, 12.4716, 83.5365, 318.6289, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, 0.0477, 0.0955, 0.6414, 0.0000, 0.0000, 0.0000, 0.2430
8493, 118.0310, 5.1542, 1.6351, 6.7525, 330.7821, 127.5414, 345.7013, 0.2966, 0.8586, -0.0880, 13.8262, 85.8637, 320.7377, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, 0.6709, -0.5802, 0.8749, 0.0000, 0.0000, 0.0000, 0.2431
8494, 118.0455, 5.1541, 1.6349, 6.7509, 330.7816, 128.6049, 345.1356, 0.3015, 0.8547, -0.0773, 14.7123, 87.7266, 322.5688, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, 0.3392, -0.2650, 0.7359, 0.0000, 0.0000, 0.0000, 0.2433
8495, 118.0599, 5.1539, 1.6350, 6.7498, 330.7044, 129.5200, 344.7602, 0.3043, 0.8530, -0.0673, 15.2717, 89.1910, 324.1104, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, 0.1933, -0.1242, 0.6982, 0.0000, 0.0000, 0.0000, 0.2434
8496, 118.0727, 5.1538, 1.6350, 6.7488, 330.5165, 130.2059, 344.4814, 0.3150, 0.8384, -0.0581, 16.7505, 90.9318, 325.9400, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, 0.8330, -1.1317, 0.7116, 0.0000, 0.0000, 0.0000, 0.2435
8497, 118.0878, 5.1540, 1.6352, 6.7481, 330.3849, 130.7832, 344.2639, 0.3214, 0.8301, -0.0489, 18.3183, 93.0907, 328.2861, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, 0.4244, -0.5489, 0.6140, 0.0000, 0.0000, 0.0000, 0.2433
8498, 118.1017, 5.1541, 1.6350, 6.7474, 330.2193, 131.1920, 344.0640, 0.3279, 0.8252, -0.0489, 19.7158, 94.8325, 330.0081, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, 0.4658, -0.3526, -0.0035, 0.0000, 0.0000, 0.0000, 0.2432
8499, 118.1150, 5.1542, 1.6350, 6.7468, 330.1840, 131.5377, 343.9358, 0.3323, 0.8218, -0.0456, 21.1356, 96.9967, 332.2729, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, 0.3351, -0.2591, 0.2499, 0.0000, 0.0000, 0.0000, 0.2431
8500, 118.1281, 5.1544, 1.6348, 6.7463, 330.1642, 131.8284, 343.7894, 0.3359, 0.8190, -0.0406, 21.8666, 98.3857, 333.7982, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, 0.2753, -0.2167, 0.3828, 0.0000, 0.0000, 0.0000, 0.2429
8501, 118.1429, 5.1548, 1.6349, 6.7459, 330.2126, 131.9883, 343.7140, 0.3391, 0.8165, -0.0348, 22.2840, 99.3464, 334.8909, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, 0.2128, -0.1696, 0.3928, 0.0000, 0.0000, 0.0000, 0.2425
8502, 118.1569, 5.1552, 1.6348, 6.7458, 330.0856, 132.1378, 343.6595, 0.3389, 0.8145, -0.0379, 22.8480, 99.3070, 335.0020, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.0158, -0.1415, -0.2204, 0.0000, 0.0000, 0.0000, 0.2421
8503, 118.1701, 5.1553, 1.6349, 6.7459, 329.9257, 132.1969, 343.6594, 0.3394, 0.8126, -0.0381, 23.4929, 99.5219, 335.4525, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, 0.0397, -0.1413, -0.0168, 0.0000, 0.0000, 0.0000, 0.2420
8504, 118.1848, 5.1556, 1.6352, 6.7460, 329.7048, 132.1185, 343.7610, 0.3379, 0.8110, -0.0423, 23.6719, 98.5435, 334.6366, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.1000, -0.1081, -0.2860, 0.0000, 0.0000, 0.0000, 0.2418
8505, 118.1990, 5.1558, 1.6354, 6.7460, 329.4629, 131.9901, 343.8663, 0.3371, 0.8092, -0.0449, 23.8670, 98.0808, 334.3750, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.0603, -0.1284, -0.1809, 0.0000, 0.0000, 0.0000, 0.2415
8506, 118.2118, 5.1561, 1.6354, 6.7457, 329.2184, 131.8721, 343.9363, 0.3367, 0.8072, -0.0461, 24.0659, 97.9625, 334.4692, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.0279, -0.1547, -0.0964, 0.0000, 0.0000, 0.0000, 0.2413
8507, 118.2265, 5.1564, 1.6362, 6.7465, 328.8474, 131.6905, 344.0724, 0.3366, 0.8053, -0.0465, 24.2643, 98.0389, 334.7608, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.0034, -0.1278, -0.0262, 0.0000, 0.0000, 0.0000, 0.2409
8508, 118.2401, 5.1564, 1.6368, 6.7472, 328.5049, 131.4806, 344.2797, 0.3338, 0.8008, -0.0499, 23.5158, 97.3925, 333.8792, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.2109, -0.3348, -0.2530, 0.0000, 0.0000, 0.0000, 0.2409
8509, 118.2540, 5.1564, 1.6373, 6.7476, 328.1958, 131.1873, 344.5308, 0.3318, 0.7965, -0.0519, 23.1446, 97.1435, 333.5605, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.1458, -0.3088, -0.1420, 0.0000, 0.0000, 0.0000, 0.2410
8510, 118.2672, 5.1563, 1.6377, 6.7480, 327.9439, 130.9116, 344.7593, 0.3289, 0.7914, -0.0544, 22.1314, 97.1231, 333.2206, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.2165, -0.3876, -0.1916, 0.0000, 0.0000, 0.0000, 0.2410
8511, 118.2816, 5.1561, 1.6379, 6.7483, 327.7166, 130.6385, 344.9930, 0.3270, 0.7870, -0.0557, 21.6461, 97.1792, 333.1569, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.1321, -0.3061, -0.0841, 0.0000, 0.0000, 0.0000, 0.2412
8512, 118.2966, 5.1558, 1.6384, 6.7487, 327.5507, 130.4128, 345.1836, 0.3257, 0.7831, -0.0560, 21.3911, 97.2457, 333.1805, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.0844, -0.2575, -0.0245, 0.0000, 0.0000, 0.0000, 0.2415
8513, 118.3093, 5.1554, 1.6389, 6.7492, 327.4264, 130.2731, 345.3337, 0.3249, 0.7800, -0.0560, 21.2109, 97.3167, 333.2345, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.0658, -0.2452, 0.0019, 0.0000, 0.0000, 0.0000, 0.2419
8514, 118.3240, 5.1549, 1.6393, 6.7497, 327.1893, 130.1957, 345.4687, 0.3233, 0.7794, -0.0551, 20.6956, 97.5951, 333.4065, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.1059, -0.0396, 0.0625, 0.0000, 0.0000, 0.0000, 0.2424
8515, 118.3372, 5.1544, 1.6396, 6.7503, 326.9284, 130.2100, 345.5551, 0.3222, 0.7784, -0.0542, 20.0979, 97.9545, 333.6692, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.0870, -0.0773, 0.0694, 0.0000, 0.0000, 0.0000, 0.2429
8516, 118.3508, 5.1539, 1.6396, 6.7507, 326.7267, 130.3120, 345.6310, 0.3201, 0.7805, -0.0543, 18.9381, 97.8840, 333.8462, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.1525, 0.1575, -0.0120, 0.0000, 0.0000, 0.0000, 0.2435
8517, 118.3650, 5.1534, 1.6397, 6.7510, 326.5229, 130.3834, 345.7425, 0.3182, 0.7820, -0.0543, 18.0508, 97.9009, 334.0651, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.1328, 0.1050, 0.0028, 0.0000, 0.0000, 0.0000, 0.2439
8518, 118.3801, 5.1529, 1.6397, 6.7513, 326.3981, 130.5499, 345.7951, 0.3164, 0.7830, -0.0541, 17.3865, 97.9709, 334.2961, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.1214, 0.0683, 0.0140, 0.0000, 0.0000, 0.0000, 0.2444
8519, 118.3933, 5.1522, 1.6398, 6.7516, 326.3198, 130.6754, 345.9205, 0.3149, 0.7856, -0.0541, 17.4099, 97.7721, 334.9724, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.1132, 0.1944, 0.0010, 0.0000, 0.0000, 0.0000, 0.2451
8520, 118.4061, 5.1516, 1.6397, 6.7518, 326.2877, 130.8732, 346.0065, 0.3135, 0.7876, -0.0539, 17.2966, 97.7004, 335.4843, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.1122, 0.1538, 0.0137, 0.0000, 0.0000, 0.0000, 0.2457
8521, 118.4210, 5.1511, 1.6394, 6.7520, 326.2913, 131.1245, 346.0328, 0.3121, 0.7890, -0.0536, 17.1169, 97.6917, 335.9047, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.0901, 0.0974, 0.0196, 0.0000, 0.0000, 0.0000, 0.2463
8522, 118.4351, 5.1507, 1.6391, 6.7520, 326.3460, 131.4016, 345.9276, 0.3122, 0.7911, -0.0532, 17.2736, 97.3884, 335.9729, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, 0.0087, 0.1492, 0.0264, 0.0000, 0.0000, 0.0000, 0.2467
8523, 118.4479, 5.1503, 1.6388, 6.7520, 326.4638, 131.6635, 345.8178, 0.3122, 0.7928, -0.0528, 17.2864, 97.2187, 336.1169, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.0022, 0.1272, 0.0330, 0.0000, 0.0000, 0.0000, 0.2470
8524, 118.4622, 5.1500, 1.6384, 6.7519, 326.5711, 131.8810, 345.7296, 0.3121, 0.7940, -0.0523, 17.2228, 97.1173, 336.3044, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.0094, 0.0894, 0.0318, 0.0000, 0.0000, 0.0000, 0.2473
8525, 118.4762, 5.1498, 1.6380, 6.7520, 326.7069, 132.0884, 345.6820, 0.3129, 0.7946, -0.0523, 17.8340, 96.7275, 336.1185, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, 0.0586, 0.0373, 0.0021, 0.0000, 0.0000, 0.0000, 0.2475
8526, 118.4896, 5.1497, 1.6376, 6.7521, 326.8258, 132.2434, 345.6541, 0.3135, 0.7950, -0.0522, 18.2228, 96.4460, 336.0556, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, 0.0437, 0.0297, 0.0070, 0.0000, 0.0000, 0.0000, 0.2476
8527, 118.5041, 5.1497, 1.6372, 6.7521, 326.9611, 132.3627, 345.6409, 0.3139, 0.7949, -0.0520, 18.4231, 95.5644, 335.3209, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, 0.0305, -0.0074, 0.0119, 0.0000, 0.0000, 0.0000, 0.2476
8528, 118.5179, 5.1499, 1.6368, 6.7519, 327.1465, 132.4102, 345.6388, 0.3143, 0.7948, -0.0519, 18.5367, 94.9287, 334.8527, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, 0.0244, -0.0071, 0.0132, 0.0000, 0.0000, 0.0000, 0.2475
8529, 118.5313, 5.1501, 1.6367, 6.7517, 327.3679, 132.4220, 345.6817, 0.3146, 0.7947, -0.0517, 18.6082, 94.3904, 334.5107, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, 0.0215, -0.0073, 0.0151, 0.0000, 0.0000, 0.0000, 0.2472
8530, 118.5458, 5.1504, 1.6365, 6.7516, 327.5922, 132.4017, 345.8025, 0.3148, 0.7946, -0.0514, 18.6510, 93.9196, 334.2579, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, 0.0182, -0.0071, 0.0158, 0.0000, 0.0000, 0.0000, 0.2470
8531, 118.5597, 5.1505, 1.6361, 6.7515, 327.8225, 132.3776, 345.9427, 0.3149, 0.7945, -0.0513, 18.8240, 92.7661, 334.0405, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, 0.0048, -0.0072, 0.0069, 0.0000, 0.0000, 0.0000, 0.2468
8532, 118.5730, 5.1508, 1.6357, 6.7514, 328.0961, 132.3394, 346.1302, 0.3149, 0.7944, -0.0512, 18.8998, 92.2026, 333.9372, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, 0.0036, -0.0072, 0.0081, 0.0000, 0.0000, 0.0000, 0.2465
8533, 118.5878, 5.1512, 1.6354, 6.7512, 328.3741, 132.2926, 346.2941, 0.3149, 0.7944, -0.0512, 18.8538, 91.4002, 333.9183, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.0050, 0.0001, 0.0012, 0.0000, 0.0000, 0.0000, 0.2461
8534, 118.6017, 5.1517, 1.6351, 6.7510, 328.6644, 132.2444, 346.4076, 0.3148, 0.7944, -0.0512, 18.8119, 90.6563, 333.8992, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.0045, 0.0000, 0.0016, 0.0000, 0.0000, 0.0000, 0.2456
8535, 118.6162, 5.1520, 1.6348, 6.7508, 328.9824, 132.2423, 346.5200, 0.3147, 0.7944, -0.0512, 18.7731, 89.9599, 333.8802, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.0049, -0.0001, 0.0020, 0.0000, 0.0000, 0.0000, 0.2453
8536, 118.6288, 5.1523, 1.6344, 6.7506, 329.2883, 132.2293, 346.6458, 0.3146, 0.7944, -0.0511, 18.7359, 89.2851, 333.8607, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.0070, -0.0002, 0.0032, 0.0000, 0.0000, 0.0000, 0.2450
8537, 118.6431, 5.1526, 1.6339, 6.7505, 329.6067, 132.2358, 346.7515, 0.3145, 0.7942, -0.0511, 18.5544, 88.8860, 334.0645, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.0106, -0.0141, 0.0006, 0.0000, 0.0000, 0.0000, 0.2447
8538, 118.6570, 5.1529, 1.6335, 6.7503, 329.9620, 132.2803, 346.8062, 0.3143, 0.7939, -0.0511, 18.3896, 88.4967, 334.2489, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.0153, -0.0198, 0.0016, 0.0000, 0.0000, 0.0000, 0.2444
8539, 118.6704, 5.1533, 1.6332, 6.7501, 330.2691, 132.3149, 346.8632, 0.3140, 0.7935, -0.0511, 18.2463, 88.3730, 334.4923, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.0203, -0.0249, -0.0005, 0.0000, 0.0000, 0.0000, 0.2440
8540, 118.6850, 5.1535, 1.6331, 6.7499, 330.5444, 132.3474, 346.9111, 0.3137, 0.7932, -0.0511, 18.1073, 88.2387, 334.7278, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.0213, -0.0256, 0.0002, 0.0000, 0.0000, 0.0000, 0.2438
8541, 118.6992, 5.1537, 1.6330, 6.7498, 330.7698, 132.4147, 346.9757, 0.3134, 0.7928, -0.0511, 17.9753, 88.0991, 334.9511, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.0234, -0.0278, 0.0010, 0.0000, 0.0000, 0.0000, 0.2436
8542, 118.7118, 5.1537, 1.6331, 6.7498, 330.9005, 132.5000, 347.0322, 0.3130, 0.7924, -0.0511, 17.8254, 87.9299, 335.2052, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.0254, -0.0299, 0.0014, 0.0000, 0.0000, 0.0000, 0.2436
8543, 118.7262, 5.1538, 1.6331, 6.7498, 330.9443, 132.5209, 347.1197, 0.3131, 0.7922, -0.0509, 17.5498, 87.9708, 335.5744, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, 0.0028, -0.0138, 0.0091, 0.0000, 0.0000, 0.0000, 0.2435
8544, 118.7401, 5.1540, 1.6329, 6.7497, 330.9110, 132.5734, 347.1838, 0.3131, 0.7920, -0.0508, 17.1404, 88.0066, 336.1188, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, 0.0021, -0.0130, 0.0089, 0.0000, 0.0000, 0.0000, 0.2433
8545, 118.7543, 5.1540, 1.6330, 6.7497, 330.7976, 132.6300, 347.2106, 0.3132, 0.7919, -0.0509, 16.5421, 88.4011, 336.7546, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, 0.0074, -0.0096, -0.0038, 0.0000, 0.0000, 0.0000, 0.2433
8546, 118.7680, 5.1540, 1.6332, 6.7498, 330.7263, 132.6823, 347.2146, 0.3133, 0.7918, -0.0509, 15.8390, 88.8135, 337.4855, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, 0.0068, -0.0094, -0.0034, 0.0000, 0.0000, 0.0000, 0.2434
8547, 118.7825, 5.1538, 1.6334, 6.7499, 330.6013, 132.7567, 347.2015, 0.3134, 0.7916, -0.0509, 15.1492, 89.1636, 338.1877, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, 0.0061, -0.0090, -0.0030, 0.0000, 0.0000, 0.0000, 0.2435
