Frame, Timestamp, HMD_x, HMD_y, HMD_z, HMD_rot_x, HMD_rot_y, HMD_rot_z, HandR_x, HandR_y, HandR_z, HandR_rot_x, HandR_rot_y, HandR_rot_z, HandL_x, HandL_y, HandL_z, HandL_rot_x, HandL_rot_y, HandL_rot_z, Velocity_HandR_x, Velocity_HandR_y, Velocity_HandR_z, Velocity_HandL_x, Velocity_HandL_y, Velocity_HandL_z, Distance
6246, 86.8264, 5.1335, 1.6018, 6.8286, 358.1904, 219.2626, 4.4835, 0.3425, 0.9019, -0.1965, 15.0446, 342.0013, 203.2485, -0.0138, 0.6678, 0.0580, 347.7559, 128.7876, 190.8350, 0.4830, 0.5150, -0.3851, -0.0018, -0.0062, 0.0062, 0.2638
6247, 86.8411, 5.1334, 1.6018, 6.8286, 358.1982, 219.2982, 4.5469, 0.3494, 0.9094, -0.1996, 13.2065, 345.8418, 204.4743, -0.0139, 0.6677, 0.0581, 347.8614, 128.7831, 190.8559, 0.4666, 0.5046, -0.2128, -0.0031, -0.0074, 0.0073, 0.2639
6248, 86.8547, 5.1333, 1.6019, 6.8285, 358.2289, 219.3405, 4.5988, 0.3549, 0.9151, -0.2028, 11.3397, 349.1389, 205.4624, -0.0139, 0.6676, 0.0582, 347.9341, 128.7775, 190.8748, 0.4068, 0.4240, -0.2328, -0.0040, -0.0090, 0.0089, 0.2641
6249, 86.8677, 5.1331, 1.6019, 6.8284, 358.2388, 219.4032, 4.6258, 0.3598, 0.9200, -0.2059, 9.8819, 351.4184, 206.1009, -0.0140, 0.6675, 0.0583, 347.9889, 128.7713, 190.8925, 0.3727, 0.3786, -0.2426, -0.0047, -0.0101, 0.0101, 0.2642
6250, 86.8820, 5.1330, 1.6018, 6.8284, 358.2973, 219.4335, 4.6514, 0.3643, 0.9246, -0.2091, 8.6308, 353.2354, 206.5769, -0.0141, 0.6673, 0.0585, 348.0347, 128.7646, 190.9104, 0.3177, 0.3178, -0.2218, -0.0047, -0.0096, 0.0097, 0.2643
6251, 86.8960, 5.1330, 1.6016, 6.8283, 358.3784, 219.4608, 4.6472, 0.3638, 0.9260, -0.2097, 8.3256, 354.1259, 206.7611, -0.0141, 0.6672, 0.0585, 348.0013, 128.8184, 190.9127, -0.0406, 0.1049, -0.0445, -0.0064, -0.0091, -0.0009, 0.2643
6252, 86.9091, 5.1329, 1.6015, 6.8283, 358.4404, 219.4871, 4.6305, 0.3646, 0.9282, -0.2111, 7.5540, 355.4622, 207.0589, -0.0142, 0.6671, 0.0584, 347.9673, 128.8716, 190.9174, 0.0665, 0.1656, -0.1035, -0.0068, -0.0094, -0.0012, 0.2644
6253, 86.9245, 5.1328, 1.6014, 6.8282, 358.4742, 219.5527, 4.6245, 0.3622, 0.9281, -0.2113, 7.8692, 355.0786, 207.2776, -0.0142, 0.6671, 0.0584, 348.0260, 128.8937, 190.8642, -0.1593, -0.0102, -0.0156, 0.0031, 0.0028, -0.0002, 0.2646
6254, 86.9383, 5.1326, 1.6013, 6.8280, 358.4977, 219.6017, 4.6499, 0.3611, 0.9286, -0.2120, 7.6263, 355.4301, 207.5218, -0.0142, 0.6671, 0.0584, 348.1099, 128.9241, 190.7901, -0.0805, 0.0412, -0.0503, 0.0018, 0.0017, -0.0002, 0.2647
6255, 86.9512, 5.1324, 1.6013, 6.8279, 358.5207, 219.6540, 4.7004, 0.3606, 0.9297, -0.2131, 7.0032, 356.2840, 207.8615, -0.0141, 0.6672, 0.0584, 348.2195, 128.9626, 190.6955, -0.0330, 0.0852, -0.0831, 0.0018, 0.0017, -0.0002, 0.2649
6256, 86.9659, 5.1323, 1.6011, 6.8277, 358.5894, 219.6725, 4.7869, 0.3600, 0.9282, -0.2133, 7.8608, 355.5096, 207.6652, -0.0141, 0.6672, 0.0584, 348.3840, 128.8911, 190.6118, -0.0447, -0.1032, -0.0162, 0.0034, 0.0010, -0.0030, 0.2650
6257, 86.9804, 5.1322, 1.6009, 6.8276, 358.7014, 219.6643, 4.8776, 0.3596, 0.9271, -0.2138, 7.9691, 355.5750, 207.6887, -0.0140, 0.6672, 0.0583, 348.5498, 128.8189, 190.5290, -0.0248, -0.0772, -0.0333, 0.0056, 0.0017, -0.0049, 0.2651
6258, 86.9940, 5.1322, 1.6007, 6.8274, 358.7814, 219.6137, 4.9679, 0.3595, 0.9262, -0.2146, 7.7802, 355.9524, 207.7948, -0.0139, 0.6672, 0.0582, 348.7057, 128.7507, 190.4525, -0.0091, -0.0657, -0.0577, 0.0080, 0.0024, -0.0072, 0.2652
6259, 87.0071, 5.1320, 1.6005, 6.8272, 358.8719, 219.5655, 5.0230, 0.3594, 0.9225, -0.2149, 8.5025, 355.2472, 207.6037, -0.0137, 0.6673, 0.0580, 348.8167, 128.6971, 190.4773, -0.0039, -0.2802, -0.0272, 0.0122, 0.0063, -0.0145, 0.2653
6260, 87.0213, 5.1318, 1.6004, 6.8270, 358.9180, 219.5384, 5.0408, 0.3597, 0.9192, -0.2156, 9.0898, 354.7595, 207.4677, -0.0135, 0.6674, 0.0578, 348.9165, 128.6492, 190.4949, 0.0198, -0.2354, -0.0497, 0.0132, 0.0070, -0.0159, 0.2655
6261, 87.0357, 5.1317, 1.6002, 6.8269, 358.9712, 219.5182, 5.0766, 0.3603, 0.9166, -0.2166, 9.3731, 354.6295, 207.4318, -0.0133, 0.6675, 0.0576, 349.0083, 128.6056, 190.5071, 0.0388, -0.1823, -0.0657, 0.0144, 0.0077, -0.0175, 0.2657
6262, 87.0483, 5.1315, 1.6000, 6.8268, 359.0487, 219.5089, 5.1063, 0.3615, 0.9124, -0.2174, 10.4998, 354.0500, 206.9103, -0.0130, 0.6674, 0.0576, 349.2498, 128.5649, 190.5504, 0.0971, -0.3323, -0.0640, 0.0263, -0.0079, 0.0005, 0.2658
6263, 87.0625, 5.1314, 1.5999, 6.8267, 359.1464, 219.5123, 5.1621, 0.3628, 0.9091, -0.2184, 11.1151, 353.8849, 206.6265, -0.0127, 0.6673, 0.0576, 349.4690, 128.5248, 190.5859, 0.0909, -0.2270, -0.0692, 0.0239, -0.0073, 0.0006, 0.2659
6264, 87.0764, 5.1312, 1.5997, 6.8266, 359.2110, 219.4875, 5.1722, 0.3611, 0.9089, -0.2166, 11.6035, 352.5377, 206.3334, -0.0126, 0.6673, 0.0576, 349.3870, 128.5558, 190.5897, -0.1236, -0.0159, 0.1300, 0.0047, -0.0010, -0.0005, 0.2661
6265, 87.0897, 5.1310, 1.5996, 6.8265, 359.2574, 219.4564, 5.1901, 0.3621, 0.9065, -0.2180, 12.0775, 353.2773, 206.0631, -0.0122, 0.6672, 0.0575, 349.2692, 128.6190, 190.5416, 0.0797, -0.1791, -0.1063, 0.0315, -0.0113, -0.0038, 0.2664
6266, 87.1042, 5.1307, 1.5995, 6.8265, 359.2855, 219.4155, 5.1789, 0.3632, 0.9045, -0.2194, 12.3270, 353.7842, 205.9268, -0.0117, 0.6670, 0.0575, 349.1953, 128.6599, 190.5092, 0.0743, -0.1406, -0.0956, 0.0320, -0.0115, -0.0038, 0.2666
6267, 87.1179, 5.1304, 1.5995, 6.8265, 359.3036, 219.4242, 5.1926, 0.3643, 0.9028, -0.2207, 12.4723, 354.1835, 205.8512, -0.0112, 0.6668, 0.0574, 349.1296, 128.6973, 190.4783, 0.0782, -0.1272, -0.0979, 0.0356, -0.0129, -0.0042, 0.2669
6268, 87.1315, 5.1302, 1.5993, 6.8265, 359.3424, 219.4473, 5.1822, 0.3650, 0.9020, -0.2219, 12.3518, 354.9566, 205.2881, -0.0112, 0.6667, 0.0575, 349.0397, 128.7103, 190.4498, 0.0540, -0.0549, -0.0896, 0.0034, -0.0070, 0.0052, 0.2671
6269, 87.1469, 5.1299, 1.5991, 6.8267, 359.4261, 219.4957, 5.1621, 0.3658, 0.9013, -0.2231, 12.2894, 355.5674, 204.9215, -0.0112, 0.6666, 0.0575, 348.9422, 128.7241, 190.4170, 0.0485, -0.0446, -0.0750, 0.0024, -0.0051, 0.0038, 0.2674
6270, 87.1603, 5.1297, 1.5989, 6.8269, 359.5197, 219.5565, 5.1386, 0.3665, 0.9007, -0.2242, 12.2584, 356.0841, 204.6656, -0.0111, 0.6666, 0.0576, 348.8445, 128.7375, 190.3823, 0.0572, -0.0488, -0.0841, 0.0023, -0.0051, 0.0038, 0.2676
6271, 87.1734, 5.1293, 1.5988, 6.8271, 359.5976, 219.5899, 5.1115, 0.3673, 0.9011, -0.2261, 11.7663, 357.1654, 204.2295, -0.0109, 0.6664, 0.0578, 348.8018, 128.6463, 190.4602, 0.0575, 0.0304, -0.1430, 0.0163, -0.0105, 0.0134, 0.2680
6272, 87.1868, 5.1290, 1.5988, 6.8272, 359.6738, 219.6495, 5.0806, 0.3681, 0.9013, -0.2279, 11.4717, 357.9913, 203.9118, -0.0107, 0.6663, 0.0580, 348.7632, 128.5607, 190.5319, 0.0602, 0.0200, -0.1364, 0.0182, -0.0118, 0.0150, 0.2683
6273, 87.2022, 5.1287, 1.5987, 6.8274, 359.7088, 219.7407, 5.0314, 0.3690, 0.9015, -0.2297, 11.2857, 358.6661, 203.6640, -0.0104, 0.6661, 0.0582, 348.7262, 128.4759, 190.6013, 0.0562, 0.0107, -0.1184, 0.0173, -0.0113, 0.0143, 0.2686
6274, 87.2154, 5.1285, 1.5986, 6.8276, 359.7640, 219.8347, 4.9776, 0.3693, 0.9028, -0.2318, 10.5317, 359.7329, 203.9274, -0.0104, 0.6659, 0.0583, 348.7748, 128.4993, 190.6392, 0.0245, 0.0993, -0.1558, -0.0003, -0.0143, 0.0072, 0.2688
6275, 87.2290, 5.1283, 1.5984, 6.8278, 359.7951, 219.9377, 4.9134, 0.3697, 0.9039, -0.2338, 10.0711, 0.5560, 203.9951, -0.0104, 0.6657, 0.0584, 348.8136, 128.5162, 190.6700, 0.0313, 0.0801, -0.1474, -0.0003, -0.0129, 0.0065, 0.2690
6276, 87.2433, 5.1282, 1.5984, 6.8280, 359.8380, 220.0690, 4.8843, 0.3699, 0.9053, -0.2354, 9.4657, 1.7247, 204.4644, -0.0104, 0.6656, 0.0583, 348.8307, 128.6029, 190.8194, 0.0125, 0.0945, -0.1102, -0.0007, -0.0081, -0.0016, 0.2692
6277, 87.2580, 5.1279, 1.5983, 6.8282, 359.8626, 220.1553, 4.8533, 0.3702, 0.9064, -0.2369, 9.0537, 2.6263, 204.6634, -0.0104, 0.6655, 0.0583, 348.8502, 128.7018, 190.9948, 0.0185, 0.0762, -0.1044, -0.0006, -0.0071, -0.0015, 0.2694
6278, 87.2706, 5.1278, 1.5984, 6.8283, 359.8686, 220.2556, 4.8433, 0.3705, 0.9073, -0.2384, 8.7341, 3.4007, 204.7396, -0.0104, 0.6654, 0.0583, 348.8693, 128.7989, 191.1723, 0.0273, 0.0766, -0.1213, -0.0007, -0.0081, -0.0018, 0.2696
6279, 87.2844, 5.1276, 1.5983, 6.8284, 359.8469, 220.3183, 4.8463, 0.3709, 0.9082, -0.2399, 8.4569, 4.1169, 204.7605, -0.0104, 0.6653, 0.0583, 348.8867, 128.8870, 191.3382, 0.0275, 0.0596, -0.1060, -0.0007, -0.0073, -0.0016, 0.2697
6280, 87.2987, 5.1275, 1.5983, 6.8286, 359.8302, 220.3739, 4.8171, 0.3714, 0.9085, -0.2405, 8.3458, 4.0472, 204.8159, -0.0105, 0.6653, 0.0582, 348.9911, 129.0311, 191.5607, 0.0364, 0.0257, -0.0433, -0.0035, -0.0033, -0.0024, 0.2698
6281, 87.3125, 5.1276, 1.5983, 6.8287, 359.8335, 220.4331, 4.7905, 0.3719, 0.9089, -0.2412, 8.1850, 4.2819, 204.8362, -0.0105, 0.6652, 0.0582, 349.0778, 129.1546, 191.7572, 0.0369, 0.0248, -0.0504, -0.0036, -0.0033, -0.0024, 0.2698
6282, 87.3265, 5.1275, 1.5982, 6.8287, 359.8860, 220.4749, 4.7803, 0.3720, 0.9089, -0.2414, 8.1519, 3.8042, 205.0124, -0.0106, 0.6652, 0.0584, 349.1368, 129.2346, 191.7781, 0.0022, 0.0016, -0.0162, -0.0029, -0.0049, 0.0116, 0.2698
6283, 87.3403, 5.1275, 1.5982, 6.8287, 359.9222, 220.5079, 4.8062, 0.3720, 0.9089, -0.2417, 8.0649, 3.6810, 205.1165, -0.0106, 0.6651, 0.0586, 349.1854, 129.3030, 191.8104, 0.0056, 0.0033, -0.0218, -0.0038, -0.0063, 0.0153, 0.2698
6284, 87.3540, 5.1275, 1.5981, 6.8287, 359.9568, 220.5306, 4.8366, 0.3721, 0.9090, -0.2421, 7.9460, 3.7283, 205.1897, -0.0107, 0.6650, 0.0588, 349.2274, 129.3643, 191.8502, 0.0082, 0.0046, -0.0266, -0.0046, -0.0076, 0.0189, 0.2698
6285, 87.3680, 5.1275, 1.5981, 6.8287, 359.9517, 220.5127, 4.8745, 0.3721, 0.9090, -0.2423, 8.0404, 2.7939, 205.2663, -0.0109, 0.6647, 0.0590, 349.1675, 129.3689, 191.7835, -0.0001, -0.0036, -0.0112, -0.0123, -0.0157, 0.0114, 0.2698
6286, 87.3825, 5.1276, 1.5982, 6.8286, 359.9559, 220.4801, 4.9201, 0.3722, 0.9089, -0.2425, 8.0389, 2.3949, 205.3128, -0.0111, 0.6645, 0.0592, 349.1269, 129.3788, 191.7436, 0.0018, -0.0021, -0.0140, -0.0129, -0.0165, 0.0120, 0.2697
6287, 87.3961, 5.1277, 1.5982, 6.8285, 359.9422, 220.4347, 4.9257, 0.3722, 0.9089, -0.2427, 7.9999, 2.2053, 205.3479, -0.0113, 0.6643, 0.0593, 349.0970, 129.3918, 191.7188, 0.0037, -0.0013, -0.0186, -0.0144, -0.0183, 0.0134, 0.2697
6288, 87.4088, 5.1277, 1.5982, 6.8284, 359.9365, 220.4180, 4.9166, 0.3723, 0.9088, -0.2430, 8.1284, 2.0116, 205.2326, -0.0115, 0.6639, 0.0595, 348.9164, 129.3029, 191.6683, 0.0096, -0.0114, -0.0206, -0.0186, -0.0274, 0.0156, 0.2696
6289, 87.4233, 5.1277, 1.5982, 6.8284, 359.9396, 220.4028, 4.9151, 0.3725, 0.9086, -0.2433, 8.1916, 1.9120, 205.1665, -0.0117, 0.6635, 0.0598, 348.6982, 129.2003, 191.6131, 0.0104, -0.0099, -0.0226, -0.0169, -0.0249, 0.0142, 0.2696
6290, 87.4376, 5.1277, 1.5981, 6.8283, 359.9537, 220.3796, 4.9005, 0.3727, 0.9085, -0.2437, 8.2536, 1.8085, 205.0895, -0.0120, 0.6632, 0.0600, 348.4674, 129.0967, 191.5612, 0.0126, -0.0099, -0.0275, -0.0171, -0.0251, 0.0143, 0.2696
6291, 87.4507, 5.1277, 1.5981, 6.8283, 359.9869, 220.3560, 4.8891, 0.3732, 0.9081, -0.2443, 8.4762, 1.7410, 204.7452, -0.0121, 0.6629, 0.0602, 348.0954, 129.0873, 191.4068, 0.0366, -0.0269, -0.0456, -0.0100, -0.0205, 0.0168, 0.2696
6292, 87.4655, 5.1278, 1.5979, 6.8283, 0.0157, 220.3394, 4.8589, 0.3737, 0.9077, -0.2450, 8.6860, 1.6941, 204.3891, -0.0122, 0.6627, 0.0604, 347.7682, 129.0811, 191.2788, 0.0366, -0.0250, -0.0472, -0.0085, -0.0173, 0.0142, 0.2696
6293, 87.4800, 5.1278, 1.5978, 6.8282, 0.0467, 220.2991, 4.8333, 0.3743, 0.9074, -0.2457, 8.8504, 1.6757, 204.0770, -0.0124, 0.6624, 0.0606, 347.4934, 129.0775, 191.1782, 0.0395, -0.0253, -0.0525, -0.0083, -0.0169, 0.0139, 0.2695
6294, 87.4924, 5.1278, 1.5978, 6.8281, 0.0999, 220.2643, 4.8109, 0.3750, 0.9068, -0.2463, 9.0177, 1.8248, 203.6228, -0.0126, 0.6621, 0.0608, 347.2118, 128.9535, 191.1462, 0.0582, -0.0454, -0.0439, -0.0184, -0.0228, 0.0158, 0.2695
6295, 87.5066, 5.1278, 1.5976, 6.8280, 0.1508, 220.2395, 4.8346, 0.3757, 0.9063, -0.2469, 9.1392, 1.9571, 203.2581, -0.0128, 0.6619, 0.0610, 346.9739, 128.8618, 191.1177, 0.0508, -0.0378, -0.0408, -0.0163, -0.0201, 0.0140, 0.2695
6296, 87.5209, 5.1278, 1.5975, 6.8279, 0.1978, 220.2122, 4.8192, 0.3764, 0.9058, -0.2475, 9.2263, 2.0741, 202.9643, -0.0130, 0.6616, 0.0612, 346.7671, 128.7922, 191.0918, 0.0487, -0.0348, -0.0412, -0.0158, -0.0196, 0.0137, 0.2695
6297, 87.5345, 5.1278, 1.5975, 6.8278, 0.2107, 220.1982, 4.8291, 0.3769, 0.9053, -0.2481, 9.0953, 2.4170, 202.8825, -0.0131, 0.6614, 0.0613, 346.8779, 128.6910, 191.2312, 0.0380, -0.0334, -0.0442, -0.0007, -0.0142, 0.0068, 0.2695
6298, 87.5479, 5.1278, 1.5975, 6.8277, 0.2237, 220.2040, 4.8363, 0.3774, 0.9049, -0.2487, 9.0081, 2.6831, 202.7830, -0.0131, 0.6612, 0.0614, 346.9269, 128.6157, 191.3244, 0.0379, -0.0316, -0.0450, -0.0008, -0.0134, 0.0065, 0.2696
6299, 87.5623, 5.1277, 1.5975, 6.8276, 0.1867, 220.2213, 4.8598, 0.3777, 0.9045, -0.2492, 8.8390, 2.9392, 202.8247, -0.0130, 0.6613, 0.0613, 347.2144, 128.6177, 191.3561, 0.0152, -0.0272, -0.0387, 0.0051, 0.0037, -0.0036, 0.2696
6300, 87.5767, 5.1277, 1.5975, 6.8275, 0.1776, 220.2383, 4.8383, 0.3779, 0.9042, -0.2498, 8.7139, 3.1579, 202.8201, -0.0130, 0.6613, 0.0613, 347.5608, 128.6160, 191.3958, 0.0159, -0.0252, -0.0379, 0.0028, 0.0020, -0.0020, 0.2697
6301, 87.5896, 5.1276, 1.5975, 6.8274, 0.2067, 220.2769, 4.8624, 0.3781, 0.9038, -0.2503, 8.6152, 3.3560, 202.7865, -0.0129, 0.6613, 0.0613, 347.9740, 128.6086, 191.4450, 0.0187, -0.0270, -0.0424, 0.0019, 0.0014, -0.0014, 0.2697
6302, 87.6041, 5.1276, 1.5975, 6.8273, 0.2646, 220.3386, 4.9180, 0.3784, 0.9035, -0.2509, 8.5329, 3.5420, 202.7337, -0.0129, 0.6613, 0.0612, 348.3583, 128.5961, 191.4925, 0.0172, -0.0231, -0.0377, 0.0025, 0.0018, -0.0018, 0.2698
6303, 87.6180, 5.1275, 1.5974, 6.8272, 0.3258, 220.3741, 4.9426, 0.3785, 0.9034, -0.2514, 8.2449, 3.7724, 202.6385, -0.0128, 0.6615, 0.0612, 349.0076, 128.6301, 191.6536, 0.0123, -0.0062, -0.0368, 0.0084, 0.0117, -0.0029, 0.2698
6304, 87.6317, 5.1275, 1.5973, 6.8271, 0.3402, 220.3823, 4.9610, 0.3787, 0.9033, -0.2519, 8.0148, 3.9899, 202.5390, -0.0126, 0.6617, 0.0611, 349.5164, 128.6508, 191.7803, 0.0132, -0.0070, -0.0370, 0.0127, 0.0178, -0.0043, 0.2698
6305, 87.6458, 5.1275, 1.5973, 6.8269, 0.3483, 220.3780, 4.9761, 0.3787, 0.9035, -0.2526, 7.7621, 4.3795, 202.4626, -0.0124, 0.6621, 0.0610, 349.7261, 128.6367, 191.9722, -0.0051, 0.0158, -0.0543, 0.0129, 0.0230, -0.0129, 0.2699
6306, 87.6600, 5.1274, 1.5972, 6.8267, 0.3609, 220.3640, 4.9777, 0.3786, 0.9037, -0.2534, 7.5550, 4.7139, 202.3772, -0.0122, 0.6624, 0.0607, 349.9078, 128.6239, 192.1140, -0.0035, 0.0147, -0.0566, 0.0145, 0.0260, -0.0146, 0.2699
6307, 87.6727, 5.1274, 1.5972, 6.8265, 0.3696, 220.3330, 4.9795, 0.3786, 0.9039, -0.2543, 7.3809, 5.0069, 202.2875, -0.0120, 0.6628, 0.0605, 350.0726, 128.6117, 192.2264, -0.0023, 0.0152, -0.0652, 0.0168, 0.0305, -0.0172, 0.2700
6308, 87.6878, 5.1273, 1.5971, 6.8263, 0.4348, 220.3032, 5.0184, 0.3786, 0.9041, -0.2551, 7.2289, 5.2719, 202.1962, -0.0118, 0.6632, 0.0603, 350.2274, 128.6000, 192.3215, -0.0010, 0.0115, -0.0531, 0.0138, 0.0253, -0.0143, 0.2700
6309, 87.7011, 5.1273, 1.5970, 6.8261, 0.5053, 220.2677, 4.9961, 0.3787, 0.9048, -0.2565, 7.1685, 5.5957, 202.1118, -0.0114, 0.6637, 0.0603, 350.0421, 128.7301, 192.1592, 0.0119, 0.0574, -0.1070, 0.0303, 0.0392, 0.0001, 0.2700
6310, 87.7149, 5.1272, 1.5969, 6.8260, 0.5656, 220.2731, 4.9978, 0.3789, 0.9056, -0.2580, 7.0923, 5.8850, 202.0245, -0.0110, 0.6642, 0.0603, 349.9478, 128.8127, 192.0656, 0.0125, 0.0537, -0.1053, 0.0291, 0.0379, 0.0000, 0.2701
6311, 87.7285, 5.1271, 1.5969, 6.8259, 0.6295, 220.2834, 5.0061, 0.3792, 0.9069, -0.2599, 7.0396, 6.1905, 202.0820, -0.0108, 0.6643, 0.0603, 349.9267, 128.7580, 191.9594, 0.0201, 0.0944, -0.1448, 0.0142, 0.0021, -0.0021, 0.2702
6312, 87.7427, 5.1270, 1.5968, 6.8258, 0.6599, 220.2793, 5.0145, 0.3794, 0.9080, -0.2618, 6.9716, 6.4711, 202.0942, -0.0106, 0.6643, 0.0603, 349.9234, 128.7119, 191.8747, 0.0188, 0.0825, -0.1317, 0.0114, 0.0018, -0.0017, 0.2703
6313, 87.7571, 5.1268, 1.5967, 6.8257, 0.7217, 220.2934, 5.0257, 0.3797, 0.9091, -0.2635, 6.8945, 6.7374, 202.0794, -0.0105, 0.6643, 0.0602, 349.9337, 128.6687, 191.8004, 0.0177, 0.0726, -0.1203, 0.0099, 0.0016, -0.0016, 0.2705
6314, 87.7705, 5.1266, 1.5966, 6.8256, 0.7753, 220.3124, 5.0361, 0.3799, 0.9099, -0.2649, 6.8188, 6.9772, 202.0523, -0.0104, 0.6643, 0.0602, 349.9534, 128.6282, 191.7345, 0.0154, 0.0612, -0.1034, 0.0091, 0.0015, -0.0014, 0.2707
6315, 87.7845, 5.1264, 1.5966, 6.8256, 0.8292, 220.3679, 5.0020, 0.3809, 0.9114, -0.2681, 6.3768, 7.3860, 202.3951, -0.0103, 0.6642, 0.0601, 350.0878, 128.4128, 191.9225, 0.0726, 0.1074, -0.2259, 0.0036, -0.0101, -0.0117, 0.2709
6316, 87.7980, 5.1262, 1.5966, 6.8257, 0.8466, 220.4127, 4.9746, 0.3818, 0.9128, -0.2709, 6.0344, 7.7509, 202.6135, -0.0103, 0.6640, 0.0599, 350.2396, 128.1919, 192.1140, 0.0661, 0.1000, -0.2116, 0.0040, -0.0111, -0.0129, 0.2711
6317, 87.8111, 5.1259, 1.5966, 6.8257, 0.8681, 220.5122, 4.9460, 0.3840, 0.9150, -0.2757, 5.3209, 8.8056, 203.2243, -0.0102, 0.6640, 0.0598, 350.4651, 127.9894, 192.2021, 0.1652, 0.1701, -0.3639, 0.0064, -0.0057, -0.0033, 0.2714
6318, 87.8265, 5.1256, 1.5965, 6.8259, 0.9114, 220.6389, 4.9561, 0.3858, 0.9169, -0.2798, 4.8032, 9.5780, 203.6030, -0.0101, 0.6639, 0.0598, 350.6740, 127.8105, 192.2820, 0.1171, 0.1243, -0.2669, 0.0056, -0.0049, -0.0027, 0.2717
6319, 87.8406, 5.1253, 1.5965, 6.8260, 0.9283, 220.7500, 4.9912, 0.3872, 0.9185, -0.2832, 4.4131, 10.1699, 203.8429, -0.0100, 0.6638, 0.0598, 350.8628, 127.6562, 192.3526, 0.1030, 0.1128, -0.2429, 0.0062, -0.0053, -0.0030, 0.2720
6320, 87.8536, 5.1251, 1.5964, 6.8262, 0.9699, 220.8664, 5.0397, 0.3882, 0.9199, -0.2861, 3.8888, 10.7955, 204.8379, -0.0100, 0.6639, 0.0597, 350.7164, 127.5744, 192.6240, 0.0746, 0.1107, -0.2211, 0.0019, 0.0024, -0.0071, 0.2722
6321, 87.8671, 5.1248, 1.5963, 6.8265, 1.0097, 220.9579, 5.0619, 0.3891, 0.9212, -0.2887, 3.4802, 11.3125, 205.4351, -0.0100, 0.6639, 0.0596, 350.6284, 127.4958, 192.8410, 0.0643, 0.0934, -0.1895, 0.0017, 0.0024, -0.0067, 0.2725
6322, 87.8819, 5.1246, 1.5962, 6.8267, 1.0266, 221.0435, 5.0401, 0.3889, 0.9214, -0.2886, 3.7741, 11.5599, 205.7867, -0.0098, 0.6641, 0.0596, 350.4666, 127.5718, 192.8815, -0.0089, 0.0139, 0.0044, 0.0102, 0.0131, -0.0003, 0.2727
6323, 87.8957, 5.1243, 1.5961, 6.8268, 1.0603, 221.1228, 5.0303, 0.3889, 0.9217, -0.2889, 3.8275, 11.8664, 206.0709, -0.0096, 0.6643, 0.0596, 350.3553, 127.6184, 192.9232, 0.0009, 0.0209, -0.0189, 0.0142, 0.0183, -0.0002, 0.2730
6324, 87.9089, 5.1241, 1.5961, 6.8270, 1.0927, 221.2030, 4.9982, 0.3890, 0.9220, -0.2893, 3.7698, 12.2019, 206.3256, -0.0094, 0.6646, 0.0596, 350.2710, 127.6483, 192.9676, 0.0070, 0.0261, -0.0340, 0.0180, 0.0234, 0.0001, 0.2732
6325, 87.9236, 5.1239, 1.5960, 6.8271, 1.1230, 221.2413, 4.9995, 0.3892, 0.9224, -0.2899, 3.6570, 12.5529, 206.5669, -0.0091, 0.6650, 0.0596, 350.2031, 127.6674, 193.0156, 0.0100, 0.0266, -0.0397, 0.0180, 0.0236, 0.0003, 0.2734
6326, 87.9378, 5.1237, 1.5960, 6.8273, 1.1367, 221.2716, 5.0287, 0.3891, 0.9222, -0.2894, 4.7298, 11.8303, 206.0806, -0.0090, 0.6653, 0.0596, 350.0976, 127.6149, 193.0502, -0.0050, -0.0164, 0.0331, 0.0089, 0.0207, 0.0001, 0.2736
6327, 87.9506, 5.1235, 1.5959, 6.8275, 1.1403, 221.2837, 5.0727, 0.3890, 0.9219, -0.2889, 5.2089, 11.5973, 205.9139, -0.0089, 0.6656, 0.0596, 350.0049, 127.5620, 193.0913, -0.0053, -0.0201, 0.0405, 0.0097, 0.0228, 0.0003, 0.2738
6328, 87.9646, 5.1233, 1.5958, 6.8276, 1.1469, 221.2734, 5.0920, 0.3879, 0.9200, -0.2855, 6.4332, 10.4515, 205.0992, -0.0088, 0.6655, 0.0598, 350.0759, 127.5372, 193.1900, -0.0785, -0.1363, 0.2465, 0.0011, -0.0051, 0.0136, 0.2740
6329, 87.9790, 5.1231, 1.5957, 6.8278, 1.1715, 221.2804, 5.0745, 0.3867, 0.9179, -0.2817, 7.3247, 9.6817, 204.5346, -0.0088, 0.6654, 0.0599, 350.1392, 127.5103, 193.2855, -0.0837, -0.1458, 0.2618, 0.0009, -0.0042, 0.0113, 0.2743
6330, 87.9923, 5.1229, 1.5957, 6.8279, 1.1913, 221.2827, 5.0181, 0.3857, 0.9161, -0.2785, 7.9930, 9.1781, 204.1509, -0.0088, 0.6654, 0.0601, 350.1974, 127.4812, 193.3801, -0.0772, -0.1348, 0.2403, 0.0010, -0.0047, 0.0128, 0.2745
6331, 88.0069, 5.1226, 1.5955, 6.8280, 1.2171, 221.2444, 4.9537, 0.3849, 0.9148, -0.2761, 8.3919, 8.9320, 203.9533, -0.0088, 0.6653, 0.0603, 350.2515, 127.4503, 193.4740, -0.0531, -0.0931, 0.1648, 0.0010, -0.0047, 0.0130, 0.2747
